model,model_display_name,sample_mode,prompt_mode,story_id,left_sample_id,right_sample_id,transition,gold_same,pred_same,has_invalid,is_consistent
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,10225,19387,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,10225,4197,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,10225,9049,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,10225,14610,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,20617,4213,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,20617,14582,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,20617,19387,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,20617,4197,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,20617,9049,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,20617,14610,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,20639,4213,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,20639,14582,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,20639,19387,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,20639,4197,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,20639,9049,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,20639,14610,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,8997,4213,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,8997,14582,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,8997,19387,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,8997,4197,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,8997,9049,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,8997,14610,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14612,4213,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14612,14582,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14612,19387,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14612,4197,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14612,9049,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14612,14610,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14689,4213,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14689,14582,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14689,19387,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14689,4197,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14689,9049,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14689,14610,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,19400,4213,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,19400,14582,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,19400,19387,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,19400,4197,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,19400,9049,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,19400,14610,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,4213,9031,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,4213,14663,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,4213,8954,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,4213,14696,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,4213,19351,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,4213,19364,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14582,9031,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14582,14663,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14582,8954,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14582,14696,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14582,19351,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14582,19364,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,19387,9031,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,19387,14663,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,19387,8954,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,19387,14696,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,19387,19351,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,19387,19364,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,4197,9031,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,4197,14663,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,4197,8954,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,4197,14696,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,4197,19351,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,4197,19364,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,9049,9031,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,9049,14663,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,9049,8954,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,9049,14696,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,9049,19351,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,9049,19364,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14610,9031,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14610,14663,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14610,8954,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14610,14696,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14610,19351,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_frontdoor,14610,19364,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,4407,4477,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,4407,14869,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,4407,4460,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,4407,14742,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,4407,19542,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,4407,4389,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,4407,14838,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,4407,14708,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,4407,9118,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,4407,14743,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,4407,14837,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,14755,4477,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,14755,14869,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,14755,4460,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,14755,14742,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,14755,19542,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,14755,4389,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,14755,14838,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,14755,14708,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,14755,9118,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,14755,14743,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,14755,14837,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19494,4477,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19494,14869,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19494,4460,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19494,14742,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19494,19542,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19494,4389,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19494,14838,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19494,14708,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19494,9118,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19494,14743,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19494,14837,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,9081,4477,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,9081,14869,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,9081,4460,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,9081,14742,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,9081,19542,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,9081,4389,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,9081,14838,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,9081,14708,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,9081,9118,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,9081,14743,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,9081,14837,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19518,4477,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19518,14869,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19518,4460,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19518,14742,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19518,19542,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19518,4389,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19518,14838,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19518,14708,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19518,9118,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19518,14743,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19518,14837,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,4477,4460,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,4477,14742,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,4477,4389,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,4477,14838,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,4477,14708,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,4477,9118,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,4477,14743,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,4477,14837,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,14869,4460,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,14869,14742,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,14869,4389,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,14869,14838,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,14869,14708,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,14869,9118,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,14869,14743,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,14869,14837,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,4460,19542,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,14742,19542,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19542,4389,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19542,14838,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19542,14708,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19542,9118,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19542,14743,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_gene_cancer,19542,14837,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19669,14963,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19669,19607,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19669,19664,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19669,19675,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19669,4590,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19669,14974,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19669,19647,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19669,19659,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19669,14940,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19612,14963,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19612,19607,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19612,19664,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19612,19675,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19612,4590,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19612,14974,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19612,19647,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19612,19659,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19612,14940,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,4486,14963,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,4486,19607,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,4486,19664,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,4486,19675,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,4486,4590,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,4486,14974,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,4486,19647,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,4486,19659,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,4486,14940,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,14963,19607,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,14963,19664,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,14963,19675,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,14963,4590,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,14963,14974,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,14963,19659,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,14963,14940,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19607,19647,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19664,19647,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19675,19647,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,4590,19647,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,14974,19647,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19647,19659,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,smoking_tar_cancer,19647,14940,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,9336,9378,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,9336,15072,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,9336,10319,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,9336,19757,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,9336,19791,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,9336,4655,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,9336,9407,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,4636,9378,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,4636,15072,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,4636,10319,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,4636,19757,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,4636,19791,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,4636,4655,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,4636,9407,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,9404,9378,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,9404,15072,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,9404,10319,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,9404,19757,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,9404,19791,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,9404,4655,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,9404,9407,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,9422,9378,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,9422,15072,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,9422,10319,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,9422,19757,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,9422,19791,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,9422,4655,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,structured,tax_smoke_birthWeight,9422,9407,1→2,True,True,False,1
